"";"row.psx";"col.psx";"rep";"block";"geno_id";"rowNum";"colNum";"plotId";"unit";"old_unit";"new_unit"
"844";6;11;3;3;"Exp60_197_IS22632";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"845";5;12;3;4;"Exp60_221_IS24503";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"846";6;12;3;4;"Exp60_196_IS22609";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"847";5;1;3;1;"Exp60_253_IS29407";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"848";6;1;3;1;"Exp60_254_IS29409";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"849";5;2;3;2;"Exp60_247_IS27855";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"850";6;2;3;2;"Exp60_305_SSM1049";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"851";5;3;3;2;"Exp60_13_IS2367";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"852";6;3;3;2;"Exp60_274_IS30503";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"853";5;4;3;2;"Exp60_84_IS10882";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"854";6;4;3;2;"Exp60_16_IS2430";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"855";5;5;3;2;"Exp60_51_IS5867";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"856";6;5;3;2;"Exp60_314_SSM205";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"857";5;6;3;2;"Exp60_262_IS29872";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"858";6;6;3;2;"Exp60_153_IS19953";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"859";5;7;3;3;"Exp60_292_IS32454";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"860";6;7;3;3;"Exp60_282_IS31299";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"861";5;8;3;3;"Exp60_74_IS9527";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"862";6;8;3;3;"Exp60_286_IS31693";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"863";5;9;3;3;"Exp60_310_SSM1284";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"864";6;9;3;3;"Exp60_211_IS23666";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"865";5;10;3;6;"Exp60_271_IS30441";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"866";6;10;3;6;"Exp60_146_IS19053";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"867";5;11;3;6;"Exp60_130_IS16396";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"868";6;11;3;6;"Exp60_232_IS25702";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"869";5;12;3;6;"Exp60_169_IS20743";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"870";6;12;3;6;"Exp60_163_IS20700";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"871";5;1;3;4;"Exp60_264_IS29911";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"872";6;1;3;4;"Exp60_195_IS22506";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"873";5;2;3;4;"Exp60_289_IS32087";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"874";6;2;3;4;"Exp60_61_IS7125";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"875";5;3;3;4;"Exp60_34_IS3675";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"876";6;3;3;4;"Exp60_226_IS24953";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"877";5;4;3;4;"Exp60_107_IS14298";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"878";6;4;3;4;"Exp60_42_IS4112";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"879";5;5;3;5;"Exp60_222_IS24713";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"880";6;5;3;5;"Exp60_67_IS8347";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"881";5;6;3;5;"Exp60_229_IS25301";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"882";6;6;3;5;"Exp60_39_IS3971";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"883";5;7;3;5;"Exp60_44_IS4726";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"884";6;7;3;5;"Exp60_17_IS2678";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"885";5;8;3;5;"Exp60_159_IS20387";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"886";6;8;3;5;"Exp60_54_IS6154";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"887";5;9;3;5;"Exp60_225_IS24940";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"888";6;9;3;5;"Exp60_214_IS23903";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"889";5;10;3;8;"Exp60_94_IS12531";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"890";6;10;3;8;"Exp60_180_IS21519";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"891";5;11;3;8;"Exp60_57_IS6413";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"892";6;11;3;8;"Exp60_261_IS29870";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"893";5;12;3;8;"Exp60_162_IS20697";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"894";6;12;3;8;"Exp60_164_IS20709";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"895";5;1;3;6;"Exp60_319_SSM29";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"896";6;1;3;6;"Exp60_212_IS23669";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"897";5;2;3;6;"Exp60_313_SSM19";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"898";6;2;3;6;"Exp60_234_IS25836";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"899";5;3;3;7;"Exp60_80_IS9911";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"900";6;3;3;7;"Exp60_166_IS20713";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"901";5;4;3;7;"Exp60_25_IS2902";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"902";6;4;3;7;"Exp60_2_IS35";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"903";5;5;3;7;"Exp60_56_IS6351";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"904";6;5;3;7;"Exp60_173_IS20782";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"905";5;6;3;7;"Exp60_72_IS9303";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"906";6;6;3;7;"Exp60_33_IS3672";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"907";5;7;3;7;"Exp60_210_IS23645";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"908";6;7;3;7;"Exp60_285_IS31681";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"909";5;8;3;8;"Exp60_115_IS14535";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"910";6;8;3;8;"Exp60_123_IS15478";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"911";5;9;3;8;"Exp60_27_IS3121";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"912";6;9;3;8;"Exp60_189_IS22287";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"913";5;10;4;2;"Exp60_250_IS29233";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"914";6;10;4;2;"Exp60_255_IS29472";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"915";5;11;4;3;"Exp60_115_IS14535";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"916";6;11;4;3;"Exp60_57_IS6413";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"917";5;12;4;3;"Exp60_214_IS23903";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"918";6;12;4;3;"Exp60_271_IS30441";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"919";5;1;4;1;"Exp60_93_IS12447";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"920";6;1;4;1;"Exp60_139_IS18874";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"921";5;2;4;1;"Exp60_66_IS8283";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"922";6;2;4;1;"Exp60_55_IS6193";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"923";5;3;4;1;"Exp60_108_IS14317";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"924";6;3;4;1;"Exp60_235_IS25910";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"925";5;4;4;1;"Exp60_117_IS14735";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"926";6;4;4;1;"Exp60_253_IS29407";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"927";5;5;4;1;"Exp60_2_IS35";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"928";6;5;4;1;"Exp60_24_IS2873";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"929";5;6;4;2;"Exp60_90_IS11374";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"930";6;6;4;2;"Exp60_215_IS23948";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"931";5;7;4;2;"Exp60_206_IS23178";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"932";6;7;4;2;"Exp60_210_IS23645";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"933";5;8;4;2;"Exp60_208_IS23574";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"934";6;8;4;2;"Exp60_23_IS2848";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"935";5;9;4;2;"Exp60_313_SSM19";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"936";6;9;4;2;"Exp60_178_IS21401";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"937";5;10;4;5;"Exp60_240_IS27146";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"938";6;10;4;5;"Exp60_147_IS19132";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"939";5;11;4;5;"Exp60_315_SSM215";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"940";6;11;4;5;"Exp60_229_IS25301";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"941";5;12;4;5;"Exp60_216_IS23988";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"942";6;12;4;5;"Exp60_71_IS9168";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"943";5;1;4;3;"Exp60_21_IS2814";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"944";6;1;4;3;"Exp60_3_IS303";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"945";5;2;4;3;"Exp60_238_IS26815";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"946";6;2;4;3;"Exp60_81_IS10234";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"947";5;3;4;3;"Exp60_131_IS16545";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"948";6;3;4;3;"Exp60_237_IS26788";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"949";5;4;4;4;"Exp60_274_IS30503";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"950";6;4;4;4;"Exp60_307_SSM1102";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"951";5;5;4;4;"Exp60_98_IS13791";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"952";6;5;4;4;"Exp60_288_IS32050";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"953";5;6;4;4;"Exp60_292_IS32454";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"954";6;6;4;4;"Exp60_219_IS24083";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"955";5;7;4;4;"Exp60_183_IS21854";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"956";6;7;4;4;"Exp60_101_IS13926";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"957";5;8;4;4;"Exp60_293_IS32569";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"958";6;8;4;4;"Exp60_222_IS24713";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"959";5;9;4;5;"Exp60_99_IS13827";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"960";6;9;4;5;"Exp60_228_IS25207";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"961";5;10;4;7;"Exp60_9_IS2179";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"962";6;10;4;7;"Exp60_126_IS16044";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"963";5;11;4;7;"Exp60_185_IS22040";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"964";6;11;4;7;"Exp60_110_IS14351";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"965";5;12;4;8;"Exp60_198_IS22909";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"966";6;12;4;8;"Exp60_199_IS22986";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"967";5;1;4;5;"Exp60_35_IS3780";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"968";6;1;4;5;"Exp60_128_IS16173";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"969";5;2;4;6;"Exp60_157_IS20205";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"970";6;2;4;6;"Exp60_312_SSM1592";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"971";5;3;4;6;"Exp60_286_IS31693";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"972";6;3;4;6;"Exp60_232_IS25702";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"973";5;4;4;6;"Exp60_308_SSM1123";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"974";6;4;4;6;"Exp60_284_IS31559";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"975";5;5;4;6;"Exp60_37_IS3905";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"976";6;5;4;6;"Exp60_320_SSM379";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"977";5;6;4;6;"Exp60_4_IS602";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"978";6;6;4;6;"Exp60_92_IS12169";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"979";5;7;4;7;"Exp60_129_IS16186";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"980";6;7;4;7;"Exp60_302_IS41724";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"981";5;8;4;7;"Exp60_244_IS27587";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"982";6;8;4;7;"Exp60_13_IS2367";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"983";5;9;4;7;"Exp60_160_IS20665";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"984";6;9;4;7;"Exp60_217_IS23992";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"985";5;10;4;2;"Exp_60_Empty";10;7;"c7r10";"D-1:10:1";"D-1-10";"79:10:1"
"986";6;10;4;2;"Exp_60_Empty";10;8;"c8r10";"D-1001:10:1";"D-2-10";"79:10:2"
"987";5;11;4;2;"Exp_60_Empty";11;7;"c7r11";"D-1:11:1";"D-1-11";"79:11:1"
"988";6;11;4;2;"Exp_60_Empty";11;8;"c8r11";"D-1001:11:1";"D-2-11";"79:11:2"
"989";5;12;4;2;"Exp_60_Empty";12;7;"c7r12";"D-1:12:1";"D-1-12";"79:12:1"
"990";6;12;4;2;"Exp_60_Empty";12;8;"c8r12";"D-1001:12:1";"D-2-12";"79:12:2"
"991";5;1;4;8;"Exp60_263_IS29876";1;7;"c7r1";"D-1:1:1";"D-1-1";"79:1:1"
"992";6;1;4;8;"Exp60_196_IS22609";1;8;"c8r1";"D-1001:1:1";"D-2-1";"79:1:2"
"993";5;2;4;8;"Exp60_7_IS1398";2;7;"c7r2";"D-1:2:1";"D-1-2";"79:2:1"
"994";6;2;4;8;"Exp60_127_IS16125";2;8;"c8r2";"D-1001:2:1";"D-2-2";"79:2:2"
"995";5;3;4;8;"Exp60_62_IS7277";3;7;"c7r3";"D-1:3:1";"D-1-3";"79:3:1"
"996";6;3;4;8;"Exp60_52_IS5910";3;8;"c8r3";"D-1001:3:1";"D-2-3";"79:3:2"
"997";5;4;4;8;"Exp60_94_IS12531";4;7;"c7r4";"D-1:4:1";"D-1-4";"79:4:1"
"998";6;4;4;8;"Exp60_112_IS14446";4;8;"c8r4";"D-1001:4:1";"D-2-4";"79:4:2"
"999";5;5;4;1;"Exp_60_Empty";5;7;"c7r5";"D-1:5:1";"D-1-5";"79:5:1"
"1000";6;5;4;1;"Exp_60_Empty";5;8;"c8r5";"D-1001:5:1";"D-2-5";"79:5:2"
"1001";5;6;4;1;"Exp_60_Empty";6;7;"c7r6";"D-1:6:1";"D-1-6";"79:6:1"
"1002";6;6;4;1;"Exp_60_Empty";6;8;"c8r6";"D-1001:6:1";"D-2-6";"79:6:2"
"1003";5;7;4;1;"Exp_60_Empty";7;7;"c7r7";"D-1:7:1";"D-1-7";"79:7:1"
"1004";6;7;4;1;"Exp_60_Empty";7;8;"c8r7";"D-1001:7:1";"D-2-7";"79:7:2"
"1005";5;8;4;1;"Exp_60_Empty";8;7;"c7r8";"D-1:8:1";"D-1-8";"79:8:1"
"1006";6;8;4;1;"Exp_60_Empty";8;8;"c8r8";"D-1001:8:1";"D-2-8";"79:8:2"
"1007";5;9;4;1;"Exp_60_Empty";9;7;"c7r9";"D-1:9:1";"D-1-9";"79:9:1"
"1008";6;9;4;1;"Exp_60_Empty";9;8;"c8r9";"D-1001:9:1";"D-2-9";"79:9:2"
"1009";7;10;1;2;"Exp60_281_IS31202";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1010";8;10;1;2;"Exp60_224_IS24913";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1011";7;11;1;3;"Exp60_219_IS24083";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1012";8;11;1;3;"Exp60_157_IS20205";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1013";7;12;1;3;"Exp60_18_IS2730";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1014";8;12;1;3;"Exp60_265_IS29966";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1015";7;1;1;1;"Exp60_229_IS25301";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1016";8;1;1;1;"Exp60_166_IS20713";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1017";7;2;1;1;"Exp60_100_IS13845";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1018";8;2;1;1;"Exp60_4_IS602";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1019";7;3;1;1;"Exp60_37_IS3905";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1020";8;3;1;1;"Exp60_24_IS2873";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1021";7;4;1;1;"Exp60_28_IS3147";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1022";8;4;1;1;"Exp60_34_IS3675";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1023";7;5;1;1;"Exp60_305_SSM1049";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1024";8;5;1;1;"Exp60_205_IS23166";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1025";7;6;1;2;"Exp60_227_IS25055";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1026";8;6;1;2;"Exp60_286_IS31693";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1027";7;7;1;2;"Exp60_225_IS24940";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1028";8;7;1;2;"Exp60_202_IS23053";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1029";7;8;1;2;"Exp60_159_IS20387";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1030";8;8;1;2;"Exp60_306_SSM1057";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1031";7;9;1;2;"Exp60_83_IS10876";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1032";8;9;1;2;"Exp60_235_IS25910";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1033";7;10;1;5;"Exp60_36_IS3885";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1034";8;10;1;5;"Exp60_304_SSM1046";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1035";7;11;1;5;"Exp60_251_IS29310";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1036";8;11;1;5;"Exp60_216_IS23988";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1037";7;12;1;5;"Exp60_54_IS6154";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1038";8;12;1;5;"Exp60_236_IS26110";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1039";7;1;1;3;"Exp60_103_IS14206";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1040";8;1;1;3;"Exp60_189_IS22287";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1041";7;2;1;3;"Exp60_78_IS9830";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1042";8;2;1;3;"Exp60_130_IS16396";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1043";7;3;1;3;"Exp60_190_IS22291";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1044";8;3;1;3;"Exp60_113_IS14449";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1045";7;4;1;4;"Exp60_122_IS15466";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1046";8;4;1;4;"Exp60_98_IS13791";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1047";7;5;1;4;"Exp60_176_IS21124";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1048";8;5;1;4;"Exp60_267_IS30207";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1049";7;6;1;4;"Exp60_208_IS23574";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1050";8;6;1;4;"Exp60_153_IS19953";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1051";7;7;1;4;"Exp60_315_SSM215";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1052";8;7;1;4;"Exp60_129_IS16186";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1053";7;8;1;4;"Exp60_245_IS27599";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1054";8;8;1;4;"Exp60_120_IS15428";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1055";7;9;1;5;"Exp60_144_IS19026";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1056";8;9;1;5;"Exp60_222_IS24713";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1057";7;10;1;7;"Exp60_85_IS10897";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1058";8;10;1;7;"Exp60_147_IS19132";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1059";7;11;1;7;"Exp60_192_IS22325";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1060";8;11;1;7;"Exp60_258_IS29606";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1061";7;12;1;8;"Exp60_218_IS24072";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1062";8;12;1;8;"Exp60_320_SSM379";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1063";7;1;1;5;"Exp60_140_IS18876";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1064";8;1;1;5;"Exp60_92_IS12169";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1065";7;2;1;6;"Exp60_263_IS29876";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1066";8;2;1;6;"Exp60_184_IS21991";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1067";7;3;1;6;"Exp60_178_IS21401";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1068";8;3;1;6;"Exp60_311_SSM1370";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1069";7;4;1;6;"Exp60_6_IS1127";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1070";8;4;1;6;"Exp60_164_IS20709";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1071";7;5;1;6;"Exp60_76_IS9597";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1072";8;5;1;6;"Exp60_252_IS29375";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1073";7;6;1;6;"Exp60_310_SSM1284";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1074";8;6;1;6;"Exp60_213_IS23777";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1075";7;7;1;7;"Exp60_183_IS21854";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1076";8;7;1;7;"Exp60_248_IS28389";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1077";7;8;1;7;"Exp60_99_IS13827";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1078";8;8;1;7;"Exp60_1_IS13";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1079";7;9;1;7;"Exp60_63_IS7861";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1080";8;9;1;7;"Exp60_290_IS32092";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
