unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;22/09/2023 11:42;22/09/2023 14:26;23/09/2023 07:36;23/09/2023 10:02;24/09/2023 10:04;24/09/2023 13:02;25/09/2023 10:07;25/09/2023 14:28;26/09/2023 10:08;26/09/2023 14:21;27/09/2023 09:49;27/09/2023 15:21;28/09/2023 09:42;28/09/2023 12:18;29/09/2023 11:32;29/09/2023 14:23;30/09/2023 08:20;30/09/2023 10:36;01/10/2023 12:39;01/10/2023 15:27
168:04:02;168:04:02;Exp60;WW_R4;Sorghum;Exp60_267_IS30207;Exp60_267_IS30207;4;Exp60_267_IS30207_WW_R4;4989.46;2151.69;5038.52;3376.61;6105.17;8677.64;7620.25;9484.75;16426.1;19755.8;24279.4;18074.5;35427.8;24024.6;25386.6;24740.9;40925.4;43984.3;79109.9;25.112
168:05:01;168:05:01;Exp60;WW_R4;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;4;Exp60_276_IS30748_WW_R4;826.948;587.73;3358.15;882.481;2439.95;6921.38;2762.61;3162.01;11602.4;5611.6;15541.8;6735.17;24178.8;20180;15428.5;37523.7;39335.4;49003.9;50627.3;58793.5
168:05:02;168:05:02;Exp60;WW_R4;Sorghum;Exp60_119_IS14963;Exp60_119_IS14963;4;Exp60_119_IS14963_WW_R4;5032.31;3072.21;3173.26;4738.02;8960.1;5822.26;9738.59;11196.7;12602.4;14715;17365.5;23844.7;25649.9;29315.2;26589.5;34205.1;42151.1;49712;99831.4;47247.6
168:06:01;168:06:01;Exp60;WW_R4;Sorghum;Exp60_278_IS31123;Exp60_278_IS31123;4;Exp60_278_IS31123_WW_R4;212.31;2074.29;6.197;2534.94;6250.94;7.966;6838.66;7595.88;11.448;2220.03;0;15088.8;0;0;26182.4;20775.4;26555.1;28487.2;13.381;72084.1
168:06:02;168:06:02;Exp60;WW_R4;Sorghum;Exp60_158_IS20351;Exp60_158_IS20351;4;Exp60_158_IS20351_WW_R4;42.283;2280.77;5605.95;3370.05;5629.19;9805.07;6383.5;6387.16;16310.6;272.898;21430;13554.6;32269.5;12314.5;22507.8;18071.9;33536.7;20139.7;89828.9;68711.3
168:07:01;168:07:01;Exp60;WW_R4;Sorghum;Exp60_30_IS3507;Exp60_30_IS3507;4;Exp60_30_IS3507_WW_R4;642.086;3739.63;269.971;4772.87;9246.56;393.583;11797;11850.4;783.512;4493.06;1565.83;25069.2;2123.84;2577.11;24029.9;27040.8;28285;42110.9;71185;616.036
168:07:02;168:07:02;Exp60;WW_R4;Sorghum;Exp60_47_IS4963;Exp60_47_IS4963;4;Exp60_47_IS4963_WW_R4;2305.37;810.165;4875.81;1435.08;3918.89;9277.38;4421.06;5130.09;15081.3;8739.94;21441.6;9952.82;31874.7;19810.3;11942.5;36959.6;13200.4;58307.8;52640.5;59199
168:08:01;168:08:01;Exp60;WW_R4;Sorghum;Exp60_163_IS20700;Exp60_163_IS20700;4;Exp60_163_IS20700_WW_R4;146.954;4736.52;2234.58;6423.73;10021;3524.36;13499;15114.8;7691.78;1312.41;10960.6;31275.6;17328.6;12493.6;37180.8;22734.7;38899.5;29696.1;83911.8;48044.9
168:08:02;168:08:02;Exp60;WW_R4;Sorghum;Exp60_236_IS26110;Exp60_236_IS26110;4;Exp60_236_IS26110_WW_R4;1176.57;174.464;3029.87;290.842;924.933;6939.89;1268.05;1561.33;10854.3;8117.2;17721.3;6863.19;29179.2;27708.5;10861.3;43593.8;0;51706.4;62314.9;57182.1
168:09:01;168:09:01;Exp60;WW_R4;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;4;Exp60_142_IS18919_WW_R4;8936.04;4006.19;2143.89;4832.5;8027.59;4023.61;10667.8;10860.2;7307.2;30619.6;10779.6;21325.9;14901.7;13966.8;28133.2;52020.6;24426.2;54876.8;50463;20246.1
168:09:02;168:09:02;Exp60;WW_R4;Sorghum;Exp60_318_SSM276;Exp60_318_SSM276;4;Exp60_318_SSM276_WW_R4;2078.86;2824.46;2781.93;3811.3;7881.69;5761.07;8448.63;9702.92;8685.16;10932;13737.2;20504.3;18407.1;20732.6;31868.5;36158.8;34843.2;60443.1;50734.9;16362.3
168:10:01;168:10:01;Exp60;WW_R4;Sorghum;Exp60_233_IS25733;Exp60_233_IS25733;4;Exp60_233_IS25733_WW_R4;5611.46;2023.05;463.664;2593.15;4543.8;932.062;6054.9;6310.78;2131.4;18847.8;2284.16;11426.1;4585.92;5167.46;20980.7;37228.7;3.763;52187.8;85334.9;59628
168:10:02;168:10:02;Exp60;WW_R4;Sorghum;Exp60_59_IS6745;Exp60_59_IS6745;4;Exp60_59_IS6745_WW_R4;5063.87;2746.21;4213.2;4008.28;9994.91;6577.19;11675.5;12413.2;10154.8;20692.9;13760;25434.8;20560.2;17913.3;22896.7;44875.2;1441.74;47893.3;69347.2;46111.2
168:11:01;168:11:01;Exp60;WW_R4;Sorghum;Exp60_54_IS6154;Exp60_54_IS6154;4;Exp60_54_IS6154_WW_R4;4037.06;5287.39;4286.64;6333.55;12951.3;6065.51;17384.6;17295.8;12782.7;20110.9;16765.2;33536.1;23878.2;23355.1;38656.5;24263.5;49050.5;33578.7;78700.7;70798.2
168:11:02;168:11:02;Exp60;WW_R4;Sorghum;Exp60_252_IS29375;Exp60_252_IS29375;4;Exp60_252_IS29375_WW_R4;3698.11;4472.19;4408.5;6107.74;12741.6;6876.26;15323.7;17039.5;14436.2;11511.7;16317.6;31081.3;27373.9;29493;35397.3;28.495;28463.5;6300.5;66497.1;60551.6
168:12:01;168:12:01;Exp60;WW_R4;Sorghum;Exp60_85_IS10897;Exp60_85_IS10897;4;Exp60_85_IS10897_WW_R4;3300.08;1565.03;3192.8;2395.6;5189.96;4610.1;6441.73;6668.22;8886.61;16934.2;11285;14207.9;16096.5;15643.4;15761.9;41737;27038.9;46750.3;72819.5;63882.2
168:12:02;168:12:02;Exp60;WW_R4;Sorghum;Exp60_18_IS2730;Exp60_18_IS2730;4;Exp60_18_IS2730_WW_R4;3599.3;1830.03;9706.42;2513.73;4228.74;15878;5323.59;5705.72;23249.5;15054.8;33394.1;13936.3;49062.2;24895.7;25499.2;28919.1;32516.7;38826.1;48305.1;58544.5
166:01:01;166:01:01;Exp60;WW_R3;Sorghum;Exp60_102_IS13989;Exp60_102_IS13989;3;Exp60_102_IS13989_WW_R3;2675.68;1033.94;3401.93;4133.75;7959.59;6452.6;6091.87;6794.05;8679.08;13105.9;12160.6;13028.3;18991.6;21278.3;22562.9;50952.9;21332.8;55514.7;75457.3;35640
166:01:02;166:01:02;Exp60;WW_R3;Sorghum;Exp60_270_IS30436;Exp60_270_IS30436;3;Exp60_270_IS30436_WW_R3;3125.65;3533.93;8073.06;4798.03;8917.67;13411.6;12258.7;14763.1;24863.6;13248.4;30982.2;24317.4;50874.6;29148.5;35886;40617.5;54213.2;10475.6;11228.1;41163
166:02:01;166:02:01;Exp60;WW_R3;Sorghum;Exp60_1_IS13;Exp60_1_IS13;3;Exp60_1_IS13_WW_R3;3078.72;5.026;650.347;4550.1;7589.35;888.379;6.658;5.515;2050.55;19811.2;2176.3;8.111;4393.74;4521.71;30145;5500.9;36677.8;69339;95386.6;60895.8
166:02:02;166:02:02;Exp60;WW_R3;Sorghum;Exp60_216_IS23988;Exp60_216_IS23988;3;Exp60_216_IS23988_WW_R3;799.19;739.706;3871.28;1503.46;2579.63;5794.77;1840.54;1909.97;7648.34;6577.89;11379.5;5325.86;20196.1;16258.4;12607;19226;13282.1;39209.7;50470.6;56428.6
166:03:01;166:03:01;Exp60;WW_R3;Sorghum;Exp60_147_IS19132;Exp60_147_IS19132;3;Exp60_147_IS19132_WW_R3;2488.86;5045.39;4214.33;2844.53;3965.88;7647.97;21924.7;23789.7;13213.7;7000.01;20386.3;34162.4;26473.6;22193.6;17090.4;47242.6;29773;31108.4;51004.2;59967
166:03:02;166:03:02;Exp60;WW_R3;Sorghum;Exp60_37_IS3905;Exp60_37_IS3905;3;Exp60_37_IS3905_WW_R3;1079.46;799.728;3215.32;1609.51;3829.92;6451.62;5706.82;6758.93;12760.4;7607.35;18575.7;9597.28;23579.9;25587.2;25425;37724.2;43229.8;4237.5;16072.2;51893.5
166:04:01;166:04:01;Exp60;WW_R3;Sorghum;Exp60_69_IS8685;Exp60_69_IS8685;3;Exp60_69_IS8685_WW_R3;1118.32;2357.89;2666.03;1848.13;3279.6;5241.46;13794;15076;8687.11;6567.17;13904.6;20516.6;19970;19490.6;16907.1;78229;46724.6;54993.5;62259;45795
166:04:02;166:04:02;Exp60;WW_R3;Sorghum;Exp60_246_IS27791;Exp60_246_IS27791;3;Exp60_246_IS27791_WW_R3;2895.08;19.791;3022.23;5329.51;9912.59;5639.06;39.076;38.372;9714.93;20741;14967.5;9.194;22273.6;19578.7;35532;60946.4;26352.1;38409.1;55464;56285.2
166:05:01;166:05:01;Exp60;WW_R3;Sorghum;Exp60_31_IS3511;Exp60_31_IS3511;3;Exp60_31_IS3511_WW_R3;2881.92;2814.5;892.658;3567.14;5337.84;1964.6;9743.37;11005.2;3563.38;12407.4;5474.78;17229.2;9498.17;9435.62;22622.2;48322.8;43552.7;47812.1;61540.6;60660.6
166:05:02;166:05:02;Exp60;WW_R3;Sorghum;Exp60_81_IS10234;Exp60_81_IS10234;3;Exp60_81_IS10234_WW_R3;2230.86;619.998;4637.34;3508.33;5780.96;6812.49;2576.73;3226.69;12752.5;14414.3;20163.8;4665.27;26092.1;21214.1;34677.7;82863.5;42529.9;41125.1;55155.5;58302.7
166:06:01;166:06:01;Exp60;WW_R3;Sorghum;Exp60_129_IS16186;Exp60_129_IS16186;3;Exp60_129_IS16186_WW_R3;5.716;2769.48;2250.87;5.901;9.842;5703.39;11888.4;12597.4;7525.9;9.119;12496.8;17410.9;16745.2;18043.6;0;9118.57;27258.8;30669;36816.4;59854.7
166:06:02;166:06:02;Exp60;WW_R3;Sorghum;Exp60_207_IS23254;Exp60_207_IS23254;3;Exp60_207_IS23254_WW_R3;3566.13;3472.11;3102.84;5548.54;9407.37;4771.24;11424.4;12058;6879.82;16774.7;11255.8;20669.3;15828.9;17077.8;14527.1;61038.3;21354.5;40639.2;45724.1;31715.4
166:07:01;166:07:01;Exp60;WW_R3;Sorghum;Exp60_223_IS24786;Exp60_223_IS24786;3;Exp60_223_IS24786_WW_R3;196.735;1.135;4865.93;281.066;417.422;8018.24;6.214;7.02;14254.9;971.091;21533.8;9.01;27965.2;21928.5;4200.21;55944.8;36139.3;33248.5;43147.6;37372.6
166:07:02;166:07:02;Exp60;WW_R3;Sorghum;Exp60_190_IS22291;Exp60_190_IS22291;3;Exp60_190_IS22291_WW_R3;2620.23;1880.37;1340.1;4737.14;8700.52;2777.31;12157.6;13626.4;5511.89;15904.7;8689.4;18308.5;12794.9;9799.64;27241.6;30740;36388.2;18092.3;22466.6;1619.04
166:08:01;166:08:01;Exp60;WW_R3;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;3;Exp60_73_IS9468_WW_R3;1264.89;1728.41;6416.39;2269.31;3254.23;9785.9;10942.7;13359.9;15591.8;8747.14;25177;16913.8;42748.7;28440.4;17616.1;77824.8;25082.4;40760.1;51063.4;35991.7
166:08:02;166:08:02;Exp60;WW_R3;Sorghum;Exp60_18_IS2730;Exp60_18_IS2730;3;Exp60_18_IS2730_WW_R3;2189.92;402.133;287.547;3154.17;6294.08;709.238;5698.75;6261.87;1648.91;13278.4;5596.77;11387.1;7253.3;8184.97;30801.4;68797.3;47140.5;588.867;1863.25;64573.3
166:09:01;166:09:01;Exp60;WW_R3;Sorghum;Exp60_113_IS14449;Exp60_113_IS14449;3;Exp60_113_IS14449_WW_R3;1694.41;3201.12;4878.22;2398.04;3669.78;7446.23;10784.4;12313.3;11852.7;8556.84;18797.1;23872.4;28745.4;19794.4;15846.6;42192.4;49216.6;28569.7;36992.6;27165.5
166:09:02;166:09:02;Exp60;WW_R3;Sorghum;Exp60_8_IS2156;Exp60_8_IS2156;3;Exp60_8_IS2156_WW_R3;2267.64;2887.14;3643.74;2682.29;5221.16;5787.22;14288.2;15810.5;11276.3;9967.86;17257.2;22916.4;24736.5;25581.2;23918;35948.2;36892.9;41683.8;50182.8;48300.3
166:10:01;166:10:01;Exp60;WW_R3;Sorghum;Exp60_63_IS7861;Exp60_63_IS7861;3;Exp60_63_IS7861_WW_R3;288.212;3296.4;2464.48;590.69;848.704;3614.32;14488.8;15747.3;6369.81;2617.87;8278.56;23863.7;14212.8;15542.2;6897.1;73192.1;49319.4;88.106;0.675;56072.9
166:10:02;166:10:02;Exp60;WW_R3;Sorghum;Exp60_224_IS24913;Exp60_224_IS24913;3;Exp60_224_IS24913_WW_R3;3247.46;2317.36;3855.61;4065.57;6274.78;7871.48;9805.8;11045.9;14323.2;11011;21177.4;16947.7;32109;19924.1;20077.2;52686.4;49037.2;1733.91;3455.33;75919.7
166:11:01;166:11:01;Exp60;WW_R3;Sorghum;Exp60_41_IS4035;Exp60_41_IS4035;3;Exp60_41_IS4035_WW_R3;3118.02;5411.52;6678.15;4466.42;6153.85;12128.7;23683.3;24606.6;19354.3;13158.8;27832.4;31255.3;41683;29494.8;26393.1;71007.3;27939.9;52479.5;59974.6;48286.1
166:11:02;166:11:02;Exp60;WW_R3;Sorghum;Exp60_49_IS5622;Exp60_49_IS5622;3;Exp60_49_IS5622_WW_R3;3092.28;5404.84;5504.47;4274.7;6663.65;9851.44;17468;19894.3;18478.8;12673.5;26921.3;26676.1;38776.7;29548.4;39069.2;57959.4;2016.7;27277.8;38830.8;45069.1
166:12:01;166:12:01;Exp60;WW_R3;Sorghum;Exp60_28_IS3147;Exp60_28_IS3147;3;Exp60_28_IS3147_WW_R3;2451.76;5076.79;2288.38;3550.48;4698.95;4248.77;18593.5;20071;7523.1;9920.46;11973.8;34792;15454;13989.7;20619.3;58858.1;43372;25766.6;34250.6;72710.2
166:12:02;166:12:02;Exp60;WW_R3;Sorghum;Exp60_114_IS14478;Exp60_114_IS14478;3;Exp60_114_IS14478_WW_R3;7644.08;1978.27;2678.12;11635.9;13677.7;3466.15;11628.1;13354.7;6956.98;25890.5;12132.5;21143.5;18237.3;19435.8;32350.5;38528.4;35248.1;42311.3;43918.2;37866.6
165:01:01;165:01:01;Exp60;WW_R3;Sorghum;Exp60_219_IS24083;Exp60_219_IS24083;3;Exp60_219_IS24083_WW_R3;1625.91;3069.58;1480.97;1575.83;2384.6;2991.26;9775;9961.41;5205.59;5891.35;11878.2;23617.3;16185.3;16899.3;18320;47017.4;56294.3;52795.8;1374.04;43988.2
165:01:02;165:01:02;Exp60;WW_R3;Sorghum;Exp60_47_IS4963;Exp60_47_IS4963;3;Exp60_47_IS4963_WW_R3;4428.01;3422.16;4224.57;4337.09;1946.51;7410.96;10103.4;11442.2;14294;17184;22837.5;21966;29958.7;28928.8;13544.6;7561.21;48052.1;49038.5;41959.7;52417.9
165:02:01;165:02:01;Exp60;WW_R3;Sorghum;Exp60_240_IS27146;Exp60_240_IS27146;3;Exp60_240_IS27146_WW_R3;3.25;3356.4;6.388;3.705;9.637;5.534;12238.7;13778.8;5.534;7.546;3.084;33669.4;4.443;12.352;79.355;51151.3;6300.3;7633.54;55276.3;41905.8
165:02:02;165:02:02;Exp60;WW_R3;Sorghum;Exp60_158_IS20351;Exp60_158_IS20351;3;Exp60_158_IS20351_WW_R3;684.181;986.84;877.243;891.758;50.214;1402.92;4177.9;4993.27;2989.74;2770.48;3993.58;9727.07;6409.96;6079.89;0;29426.6;21755.1;23033.3;80723.6;55344.8
165:03:01;165:03:01;Exp60;WW_R3;Sorghum;Exp60_116_IS14571;Exp60_116_IS14571;3;Exp60_116_IS14571_WW_R3;6571.21;2407.86;6549.15;6584.79;10171.9;11762.2;5557.32;5949.46;21074.3;22427;28969.5;13046.5;36747.8;21477.2;35408.2;20931.9;54189.2;47481;61745;46633.1
165:03:02;165:03:02;Exp60;WW_R3;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;3;Exp60_276_IS30748_WW_R3;1163.38;1191.59;1692.92;1771.56;5303.57;2779.49;5141.19;5883.87;5946.37;6755.43;9291.33;16926.4;12262.8;15744;28071.3;1914.56;36863.6;49190.7;53967.4;21359.5
165:04:01;165:04:01;Exp60;WW_R3;Sorghum;Exp60_203_IS23100;Exp60_203_IS23100;3;Exp60_203_IS23100_WW_R3;3450.16;1285.23;3635.31;3468.11;911.603;7234.79;4881.08;5031.52;12839.4;13823;17229.1;11607.1;25700.7;20298;14634.6;44760.5;78300.4;86606.8;37859.7;45108
165:04:02;165:04:02;Exp60;WW_R3;Sorghum;Exp60_295_IS33173;Exp60_295_IS33173;3;Exp60_295_IS33173_WW_R3;25.258;3093.51;21.921;25.507;5291.58;29.109;11177.3;13371.5;24.488;28.082;21.356;35040.6;8.856;11.003;29908.8;31420.3;79184.1;77997.6;39980.9;49414.5
165:05:01;165:05:01;Exp60;WW_R3;Sorghum;Exp60_111_IS14414;Exp60_111_IS14414;3;Exp60_111_IS14414_WW_R3;3635.26;3121.2;3488.38;3496.04;4227.64;5493.83;9120.66;10251.3;9358.94;10971.1;13385.4;22970.3;19438.2;20006.9;24681.4;31201.9;54352.2;54231.4;12566;47824.5
165:05:02;165:05:02;Exp60;WW_R3;Sorghum;Exp60_296_IS33178;Exp60_296_IS33178;3;Exp60_296_IS33178_WW_R3;944.922;2308.79;778.727;741.196;12180.5;1256.28;7973.29;9422.3;2565.81;2619.42;4627.62;24300.9;9885.07;10959.1;46299.8;31508.9;81312.6;85348.1;44599.4;32843.1
165:06:01;165:06:01;Exp60;WW_R3;Sorghum;Exp60_149_IS19455;Exp60_149_IS19455;3;Exp60_149_IS19455_WW_R3;3373.47;1.795;3334.98;3249.39;6896.2;7528.68;9.064;2.492;10800.6;15334.9;14696.5;0;21977.5;21799.3;23506.7;21345.9;11464.7;3683.52;47941.2;67323.4
165:06:02;165:06:02;Exp60;WW_R3;Sorghum;Exp60_238_IS26815;Exp60_238_IS26815;3;Exp60_238_IS26815_WW_R3;4140.7;3905.1;3197.76;3387.23;7479.34;6854.81;11946.7;12249;11918.8;14756.9;21888.7;29527.8;25211.9;29289.7;41768.1;31092.7;67560.9;72666.6;50091.3;37150.6
165:07:01;165:07:01;Exp60;WW_R3;Sorghum;Exp60_91_IS11758;Exp60_91_IS11758;3;Exp60_91_IS11758_WW_R3;1.939;204.308;4.333;2.974;4883.44;5.373;445.066;6.631;7.493;7.207;19.44;2089.49;3.473;20.671;24075.5;24592.4;62098.7;62449.1;52956.1;37461.3
165:07:02;165:07:02;Exp60;WW_R3;Sorghum;Exp60_65_IS8218;Exp60_65_IS8218;3;Exp60_65_IS8218_WW_R3;3389.15;3350.94;3052.38;2937.58;5986.9;6056.56;12965.3;14939.6;11445;13702.3;15638;31878.9;24879.9;22778.3;40769.3;13092.9;31723.9;36800.7;56003.5;53219.8
165:08:01;165:08:01;Exp60;WW_R3;Sorghum;Exp60_316_SSM249;Exp60_316_SSM249;3;Exp60_316_SSM249_WW_R3;2493.87;1420.78;2812.86;3084.11;1.11;5057.96;5219.19;6105.05;10371.7;12041.8;15050.1;13440.5;22519.1;17524.7;0;31168.6;76196.1;74237.8;47477.7;18090.7
165:08:02;165:08:02;Exp60;WW_R3;Sorghum;Exp60_281_IS31202;Exp60_281_IS31202;3;Exp60_281_IS31202_WW_R3;601.1;2279.43;768.854;907.505;7696.75;2648.65;8272.06;10110.6;6252.77;7421.08;10742.6;27676.4;13788.8;12148.7;26487.1;0;61303.8;59561.9;48175.3;54556.5
165:09:01;165:09:01;Exp60;WW_R3;Sorghum;Exp60_172_IS20763;Exp60_172_IS20763;3;Exp60_172_IS20763_WW_R3;4221.49;1782.51;3742.27;3511.51;4756.5;6446.16;5714.18;6381.61;12119.1;13889.2;17915.2;15339.4;28028.7;26062.6;27138.8;21509.3;44879.4;39427.6;58592.5;28348.9
165:09:02;165:09:02;Exp60;WW_R3;Sorghum;Exp60_71_IS9168;Exp60_71_IS9168;3;Exp60_71_IS9168_WW_R3;4158.8;2485.68;3832.54;3799.82;9768.79;7364.82;7469.94;7941.78;11791;15265.4;21276.6;18032.9;28090.9;20764.9;57320.1;34242.7;36718.2;36817.3;43109.5;27131
165:10:01;165:10:01;Exp60;WW_R3;Sorghum;Exp60_266_IS30175;Exp60_266_IS30175;3;Exp60_266_IS30175_WW_R3;4354.37;328.781;4175.77;4111.52;7815.01;7981.82;1456.81;1658.61;14101;14924.9;19803.4;5323.94;29175.1;18626.7;42100.3;0.743;79063.2;74462.7;44431.9;24725.3
165:10:02;165:10:02;Exp60;WW_R3;Sorghum;Exp60_201_IS23048;Exp60_201_IS23048;3;Exp60_201_IS23048_WW_R3;3273.64;3464.77;3108.37;3520.14;7310.92;5433.66;7585.47;8499.59;11295.2;13200.6;16350.7;21010.3;21684.3;24438.2;30772.8;1105.92;54627.8;57860;41323.8;42835.6
165:11:01;165:11:01;Exp60;WW_R3;Sorghum;Exp60_198_IS22909;Exp60_198_IS22909;3;Exp60_198_IS22909_WW_R3;6833.83;3420.73;6538.49;6539.51;5257.14;10971.8;9884.58;10513.4;19958.9;20627;30682;21922.9;36605.9;25873.5;30144.5;40143.2;82007.6;71180.9;38933.9;57908.9
165:11:02;165:11:02;Exp60;WW_R3;Sorghum;Exp60_213_IS23777;Exp60_213_IS23777;3;Exp60_213_IS23777_WW_R3;6273.81;3923.91;6252.75;6527.17;260.444;9352.51;10172.8;11906.3;18205.7;19290.2;24979.9;22457.7;37251;25509.4;2754.67;21814.7;59957.1;59085.3;47317;98.194
165:12:01;165:12:01;Exp60;WW_R3;Sorghum;Exp60_301_IS36633;Exp60_301_IS36633;3;Exp60_301_IS36633_WW_R3;7107.37;2496.92;6539.58;6731.8;6906.56;11788.4;6876.13;7209.26;18899;21773.4;28023.4;15094.9;37909.6;33845.8;29428.8;18515.2;59969.2;57761.3;66475.4;35465.6
165:12:02;165:12:02;Exp60;WW_R3;Sorghum;Exp60_135_IS18800;Exp60_135_IS18800;3;Exp60_135_IS18800_WW_R3;3364.83;7976.98;3132.28;3653.28;4874.19;6460.14;19743.4;19724.3;10881.8;13285.5;19795.6;51014;25051.5;18626.8;39077.3;30457.9;36036.4;39873.1;71007.3;47548.4
164:01:01;164:01:01;Exp60;WW_R3;Sorghum;Exp60_128_IS16173;Exp60_128_IS16173;3;Exp60_128_IS16173_WW_R3;924.63;1031;1532.59;1502.12;4152.18;2438.13;4375.77;5011.43;5883.4;6838.43;7384.62;8646.2;12328.7;13531.7;20296;11.013;7.94;26281.1;33226.7;
164:01:02;164:01:02;Exp60;WW_R3;Sorghum;Exp60_280_IS31195;Exp60_280_IS31195;3;Exp60_280_IS31195_WW_R3;391.645;509.778;941.444;3599.99;8806.69;2213.29;2894.21;3688.05;4049.12;4414.17;6462.57;8059.43;9051.15;10522.3;38925.8;27695.4;36285.4;30970.8;43306.3;
164:02:01;164:02:01;Exp60;WW_R3;Sorghum;Exp60_7_IS1398;Exp60_7_IS1398;3;Exp60_7_IS1398_WW_R3;11.935;13.622;5.25;4568.6;4.569;21.198;11.574;12.049;12.278;4.297;0;18.475;2316.24;1320.1;5.791;37942.7;52502.7;28417.7;44554.3;
164:02:02;164:02:02;Exp60;WW_R3;Sorghum;Exp60_157_IS20205;Exp60_157_IS20205;3;Exp60_157_IS20205_WW_R3;26.395;41.127;25.848;633.229;1182.68;35.377;34.868;36.465;36.174;32.132;1.124;0;0;0;10100.9;51261.4;60380;50013.1;74133.8;
164:03:01;164:03:01;Exp60;WW_R3;Sorghum;Exp60_184_IS21991;Exp60_184_IS21991;3;Exp60_184_IS21991_WW_R3;3578.3;3380.1;4260.03;2108.36;15063;8641.67;11738.4;11722.8;14594.9;16393.5;19002.1;23382.1;34683.4;30276.7;26465.9;32041;38789.8;36775.4;42605.8;
164:03:02;164:03:02;Exp60;WW_R3;Sorghum;Exp60_194_IS22334;Exp60_194_IS22334;3;Exp60_194_IS22334_WW_R3;738.393;999.284;1687.32;5955.51;3622.43;5447.72;8384.68;8784.89;10697.2;12426.4;15790.3;21145.4;26591.3;21720;23601;30355.9;39577.5;36716.5;57302.5;
164:04:01;164:04:01;Exp60;WW_R3;Sorghum;Exp60_312_SSM1592;Exp60_312_SSM1592;3;Exp60_312_SSM1592_WW_R3;208.774;230.34;390.356;15075.9;9054.2;1076.31;1886.49;2208.84;2832.55;3020.37;4731.34;6296.54;7950.18;9457.4;26935.2;23931.5;31466.5;239.298;1418.93;
164:04:02;164:04:02;Exp60;WW_R3;Sorghum;Exp60_181_IS21691;Exp60_181_IS21691;3;Exp60_181_IS21691_WW_R3;2147.09;2223.17;3128.06;5867.64;41.407;6497.29;9164.29;10017.7;11842.6;12648.2;18419.6;21983.6;24853.4;22896.1;9.366;20760.5;25542.9;825.412;34.558;
164:05:01;164:05:01;Exp60;WW_R3;Sorghum;Exp60_268_IS30405;Exp60_268_IS30405;3;Exp60_268_IS30405_WW_R3;1369.02;1474.73;2591.97;7374.51;7754.46;4546.11;6921.54;7802.73;9760.23;10192.4;12557.1;15835;19871.8;19809.5;27785.2;7485.15;8343.52;46099.5;56400.7;
164:05:02;164:05:02;Exp60;WW_R3;Sorghum;Exp60_120_IS15428;Exp60_120_IS15428;3;Exp60_120_IS15428_WW_R3;4007.3;4327.67;5855.83;6701.73;1993.5;12924.7;15547.8;19346.3;22396.4;25897.5;32177;38399.1;47539.6;34660.8;18139.3;28862;34276.4;27055;42363.8;
164:06:01;164:06:01;Exp60;WW_R3;Sorghum;Exp60_66_IS8283;Exp60_66_IS8283;3;Exp60_66_IS8283_WW_R3;1633.3;1966.85;3250.09;2349.07;9130.52;6876.9;9455.95;10810.3;12612.4;14779.8;16518.9;20138.3;25089.4;15770.6;25787.7;30721.5;40327.9;58967.4;71989.7;
164:06:02;164:06:02;Exp60;WW_R3;Sorghum;Exp60_87_IS10978;Exp60_87_IS10978;3;Exp60_87_IS10978_WW_R3;2397.07;2746.82;3600.72;2882.47;7422.74;7474.6;11846.4;12565.4;15380.8;17235.5;22402.9;25474.2;34693.2;30321.1;35710.3;28960.4;34602.1;50931.5;68604.8;
164:07:01;164:07:01;Exp60;WW_R3;Sorghum;Exp60_200_IS22996;Exp60_200_IS22996;3;Exp60_200_IS22996_WW_R3;2259.15;2463.96;3308.81;2238.64;4.306;5327.3;9142.11;9630.19;10837.4;12229.5;15914.2;18189;24121;17467.7;19.324;28188.3;35089.9;595.483;911.038;
164:07:02;164:07:02;Exp60;WW_R3;Sorghum;Exp60_26_IS3073;Exp60_26_IS3073;3;Exp60_26_IS3073_WW_R3;2075.68;2291.42;3077.11;7726.17;7591.23;6438.34;9381.6;10691;11710.6;14394.6;18371;22138.3;25804;26132.8;33441.6;34170.7;36242.5;41946.8;55172.6;
164:08:01;164:08:01;Exp60;WW_R3;Sorghum;Exp60_273_IS30451;Exp60_273_IS30451;3;Exp60_273_IS30451_WW_R3;1.031;1.269;0.71;2088.07;6731.12;1.82;3.468;2.1;1.098;1.276;1.306;0;0;0;26656.1;28022.1;31347.7;36517.1;48112;
164:08:02;164:08:02;Exp60;WW_R3;Sorghum;Exp60_140_IS18876;Exp60_140_IS18876;3;Exp60_140_IS18876_WW_R3;1584.38;1932.68;3701.51;3946.81;3118.52;7750.74;12258.3;13871.1;16191.1;18513.5;21273.2;26140.2;31906.6;17471.2;18825.3;26745.3;31333.4;44723.5;57416.3;
164:09:01;164:09:01;Exp60;WW_R3;Sorghum;Exp60_284_IS31559;Exp60_284_IS31559;3;Exp60_284_IS31559_WW_R3;338.224;805.296;2045.82;5359.31;7873.72;4395.29;6193.96;7267.94;9285.17;9494.04;13138.4;15914.6;16947.7;17145.4;30101.8;38154.6;37566;9636.21;16231.7;
