"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"118","135:08:02","135:08:02","WW_R2","Exp60_250_IS29233","Exp60_250_IS29233",2,0.211195627230053,0,0.145993016333083,0.770489950696371,0.252061043962846,0.305482713719779,0.131022986174313,0
"119","135:09:01","135:09:01","WW_R2","Exp60_210_IS23645","Exp60_210_IS23645",2,0.513946423829181,0.489055451575999,0.127475016934211,0.387312567919569,3.67615109889889,1.18509939698586,0,0.990101138442249
"120","135:09:02","135:09:02","WW_R2","Exp60_72_IS9303","Exp60_72_IS9303",2,0.254517389897586,0.976169912412248,0.539362847701034,0.166916599901592,0.402447964663923,2.80644909721548,0,3.83541273812439
"121","136:10:01","136:10:01","WW_R2","Exp60_199_IS22986","Exp60_199_IS22986",2,540.933057500225,0,0.238255298672235,0.561003929508497,0.183721963347766,0.320283863270662,0.165958224309691,0.245561164746713
"122","136:10:02","136:10:02","WW_R2","Exp60_204_IS23142","Exp60_204_IS23142",2,0.903938126711611,0,0.616285662160936,0.579425141826714,0.171238516017271,0.347506669759302,0.603330325381426,0.784332956304105
"123","136:11:01","136:11:01","WW_R2","Exp60_297_IS33209","Exp60_297_IS33209",2,0.142901137873394,2.36010755692675,2.01745365831409,0.592281632230883,0.20670415036068,1.88227060503343,0.431237000173229,2.6392347714513
"124","136:11:02","136:11:02","WW_R2","Exp60_27_IS3121","Exp60_27_IS3121",2,1.12938371966692,0.591007532529544,0.141895122339733,3.34574233304784,0,3.85845081119073,7.02175784260588,0
"125","136:12:01","136:12:01","WW_R2","Exp60_205_IS23166","Exp60_205_IS23166",2,55.10305021895,0,1.63182373355567,4.72024584420503,0.9052273873738,1.43907314634426,3.83372561068803,0.292354321300735
"126","136:12:02","136:12:02","WW_R2","Exp60_265_IS29966","Exp60_265_IS29966",2,0.182157242371473,0,0.64518391392885,0.302324067725052,9.48780461021157,0.395909563942026,0.725869017380088,0
"127","136:01:01","136:01:01","WW_R2","Exp60_4_IS602","Exp60_4_IS602",2,1.31949362830713,0.139309988456568,0.457520563985602,0.857807503057051,0.210490099105624,0.101733392149066,0.470233934688471,0.881274248157754
"128","136:01:02","136:01:02","WW_R2","Exp60_288_IS32050","Exp60_288_IS32050",2,1.36754846905113,0,2.53038549594626,0,1.14900320882161,0.215672922968567,0.729095306264002,2.52246021019024
"129","136:02:01","136:02:01","WW_R2","Exp60_240_IS27146","Exp60_240_IS27146",2,0,0,0.175778423142024,0.305268405019696,0.0913850998490015,0.369704700064383,7.33279302966111,17.0136360196241
"130","136:02:02","136:02:02","WW_R2","Exp60_165_IS20710","Exp60_165_IS20710",2,0.473043657504767,0.348372329701415,0.0367559726653609,0.484554059093652,1.05492026486033,0.364121775157989,0,1.41118143045777
"131","136:03:01","136:03:01","WW_R2","Exp60_138_IS18868","Exp60_138_IS18868",2,0,0.897304780696563,0.579328826006096,0.291251628381832,0.265770167106092,0,0.159126635015407,5.30572351581826
"132","136:03:02","136:03:02","WW_R2","Exp60_202_IS23053","Exp60_202_IS23053",2,328.80422396349,0,0.811363304467318,1.27355363583572,0,0.850729965147636,0.309257012026394,0.102328904458761
"133","136:04:01","136:04:01","WW_R2","Exp60_248_IS28389","Exp60_248_IS28389",2,0.366410886158299,0,2.92577865676541,0.692188636089577,0.278745432329802,49.9601162541658,0.483675942984496,1.11561462274696
"134","136:04:02","136:04:02","WW_R2","Exp60_171_IS20762","Exp60_171_IS20762",2,0.149596149508631,0,0.659845523513925,0.663465321845263,0.516603081154088,0.665737749785383,0,0.450836147390425
"135","136:05:01","136:05:01","WW_R2","Exp60_67_IS8347","Exp60_67_IS8347",2,24.1562108779933,69.2970579285488,20.4629979845777,13.8293172300307,40.3239965309774,18.5260122453655,0,15.8988451965497
"136","136:05:02","136:05:02","WW_R2","Exp60_286_IS31693","Exp60_286_IS31693",2,0.286784172163399,0,0.449590133488902,2.52736371726112,0.288028912811835,0.18168932679861,0.643569569758994,0
"137","136:06:01","136:06:01","WW_R2","Exp60_15_IS2416","Exp60_15_IS2416",2,2.71465758964254,0,0.236839147602046,2.76950537446639,0.499299973956636,0.0817442283231415,1.57481160883357,0.237085217244819
"138","136:06:02","136:06:02","WW_R2","Exp60_182_IS21849","Exp60_182_IS21849",2,0.923492805022535,0.149162518472072,0.662564067003287,0.55487303774943,0.228570043266988,0.367493008704784,0.32210076456869,0
"139","136:07:01","136:07:01","WW_R2","Exp60_300_IS33423","Exp60_300_IS33423",2,0.960506836783096,0,0.700038350293004,0,0.714650624554622,0,0.36202705333936,1.24759233031037
"140","136:07:02","136:07:02","WW_R2","Exp60_21_IS2814","Exp60_21_IS2814",2,0.517709641901128,0,0.451508763662929,0.188393843150854,0.217413944985191,0.482005149921822,1.50918301257066,4.08473582815013
"141","136:08:01","136:08:01","WW_R2","Exp60_147_IS19132","Exp60_147_IS19132",2,0,0.645647758816684,0.296044358423789,1.0102679794072,1.58875954863433,0.780265691878502,0,0.619958603008437
"142","136:08:02","136:08:02","WW_R2","Exp60_268_IS30405","Exp60_268_IS30405",2,0,0.833647112459391,0.629257189169776,0.523291173372607,0.264922258563252,2.51141978302604,0.410963826265827,4.6041535102282
"143","136:09:01","136:09:01","WW_R2","Exp60_244_IS27587","Exp60_244_IS27587",2,11.1096007495798,5.01041787485688,2.0768774075264,1.90520758900916,9.20742571632621,7.72595725178564,83.0022931348113,55.0276554997557
"144","136:09:02","136:09:02","WW_R2","Exp60_229_IS25301","Exp60_229_IS25301",2,2.69264784720377e-145,5.28659067614253e-125,5.40595199221102e-35,111.149020857354,3797.78006782868,2165.86343331113,0,0
"145","137:10:01","137:10:01","WW_R3","Exp60_204_IS23142","Exp60_204_IS23142",3,0.27948561437278,0,0.29637101400011,0.391239302653951,0.446222893449318,0.89772776224491,0,0.292263423932878
"146","137:10:02","137:10:02","WW_R3","Exp60_151_IS19685","Exp60_151_IS19685",3,0.541695152508917,0.158019602427616,0.141912402970362,0.723844930581253,0.306672911647723,0.397020893025483,0.189621846652873,0
"147","137:11:01","137:11:01","WW_R3","Exp60_101_IS13926","Exp60_101_IS13926",3,0.175157243843927,0.132379776357397,0.251842914515086,1.91949296123609,0.346487765395485,0.791692840900253,0.772521503860706,0
