unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;;;;10/10/2023 09:56;10/10/2023 14:34;11/10/2023 12:28;11/10/2023 14:28;12/10/2023 10:32;12/10/2023 14:38;13/10/2023 10:02;13/10/2023 14:33;17/10/2023 15:13;18/10/2023 08:30;18/10/2023 14:48;19/10/2023 07:55;19/10/2023 14:38;20/10/2023 10:51;21/10/2023 08:13;21/10/2023 15:21
28:12:01;28:12:01;Exp60;WW_R1;Sorghum;Exp60_279_IS31179;Exp60_279_IS31179;1;Exp60_279_IS31179_WW_R1;11/10/2023 11:12;128901;;;;;;;;;;;;;;;;;
28:12:02;28:12:02;Exp60;WW_R1;Sorghum;Exp60_127_IS16125;Exp60_127_IS16125;1;Exp60_127_IS16125_WW_R1;11/10/2023 11:12;86257;;;;;;;;;;;;;;;;;
29:01:01;29:01:01;Exp60;WW_R1;Sorghum;Exp60_317_SSM275;Exp60_317_SSM275;1;Exp60_317_SSM275_WW_R1;11/10/2023 11:14;100453;;;;;;;;;;;;;;;;;
29:01:02;29:01:02;Exp60;WW_R1;Sorghum;Exp60_59_IS6745;Exp60_59_IS6745;1;Exp60_59_IS6745_WW_R1;11/10/2023 11:14;81601.1;;;;;;;;;;;;;;;;;
29:02:01;29:02:01;Exp60;WW_R1;Sorghum;Exp60_177_IS21126;Exp60_177_IS21126;1;Exp60_177_IS21126_WW_R1;11/10/2023 11:14;113895;;;;;;;;;;;;;;;;;
29:02:02;29:02:02;Exp60;WW_R1;Sorghum;Exp60_32_IS3583;Exp60_32_IS3583;1;Exp60_32_IS3583_WW_R1;11/10/2023 11:14;89439;;;;;;;;;;;;;;;;;
29:03:01;29:03:01;Exp60;WW_R1;Sorghum;Exp60_80_IS9911;Exp60_80_IS9911;1;Exp60_80_IS9911_WW_R1;11/10/2023 11:14;125756;;;;;;;;;;;;;;;;;
29:03:02;29:03:02;Exp60;WW_R1;Sorghum;Exp60_314_SSM205;Exp60_314_SSM205;1;Exp60_314_SSM205_WW_R1;11/10/2023 11:14;100564;;;;;;;;;;;;;;;;;
29:04:01;29:04:01;Exp60;WW_R1;Sorghum;Exp60_33_IS3672;Exp60_33_IS3672;1;Exp60_33_IS3672_WW_R1;11/10/2023 11:14;90932.7;;;;;;;;;;;;;;;;;
29:04:02;29:04:02;Exp60;WW_R1;Sorghum;Exp60_294_IS32986;Exp60_294_IS32986;1;Exp60_294_IS32986_WW_R1;11/10/2023 11:14;90919.2;;;;;;;;;;;;;;;;;
29:05:01;29:05:01;Exp60;WW_R1;Sorghum;Exp60_230_IS25442;Exp60_230_IS25442;1;Exp60_230_IS25442_WW_R1;11/10/2023 11:14;88611.8;;;;;;;;;;;;;;;;;
29:05:02;29:05:02;Exp60;WW_R1;Sorghum;Exp60_69_IS8685;Exp60_69_IS8685;1;Exp60_69_IS8685_WW_R1;11/10/2023 11:14;79753.3;;;;;;;;;;;;;;;;;
29:06:01;29:06:01;Exp60;WW_R1;Sorghum;Exp60_15_IS2416;Exp60_15_IS2416;1;Exp60_15_IS2416_WW_R1;11/10/2023 11:14;13001.4;;;;;;;;;;;;;;;;;
29:06:02;29:06:02;Exp60;WW_R1;Sorghum;Exp60_175_IS20842;Exp60_175_IS20842;1;Exp60_175_IS20842_WW_R1;11/10/2023 11:14;81964.2;;;;;;;;;;;;;;;;;
29:07:01;29:07:01;Exp60;WW_R1;Sorghum;Exp60_256_IS29496;Exp60_256_IS29496;1;Exp60_256_IS29496_WW_R1;11/10/2023 11:14;68406.1;;;;;;;;;;;;;;;;;
29:07:02;29:07:02;Exp60;WW_R1;Sorghum;Exp60_105_IS14259;Exp60_105_IS14259;1;Exp60_105_IS14259_WW_R1;11/10/2023 11:14;86122.5;;;;;;;;;;;;;;;;;
29:08:01;29:08:01;Exp60;WW_R1;Sorghum;Exp60_141_IS18879;Exp60_141_IS18879;1;Exp60_141_IS18879_WW_R1;11/10/2023 11:14;90847.2;;;;;;;;;;;;;;;;;
29:08:02;29:08:02;Exp60;WW_R1;Sorghum;Exp60_278_IS31123;Exp60_278_IS31123;1;Exp60_278_IS31123_WW_R1;11/10/2023 11:14;86206.1;;;;;;;;;;;;;;;;;
29:09:01;29:09:01;Exp60;WW_R1;Sorghum;Exp60_223_IS24786;Exp60_223_IS24786;1;Exp60_223_IS24786_WW_R1;11/10/2023 11:14;10640.4;;;;;;;;;;;;;;;;;
29:09:02;29:09:02;Exp60;WW_R1;Sorghum;Exp60_50_IS5720;Exp60_50_IS5720;1;Exp60_50_IS5720_WW_R1;11/10/2023 11:14;76571.2;;;;;;;;;;;;;;;;;
29:10:01;29:10:01;Exp60;WW_R1;Sorghum;Exp60_108_IS14317;Exp60_108_IS14317;1;Exp60_108_IS14317_WW_R1;11/10/2023 11:14;72215.4;;;;;;;;;;;;;;;;;
29:10:02;29:10:02;Exp60;WW_R1;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;1;Exp60_143_IS18922_WW_R1;11/10/2023 11:14;64471;;;;;;;;;;;;;;;;;
29:11:01;29:11:01;Exp60;WW_R1;Sorghum;Exp60_293_IS32569;Exp60_293_IS32569;1;Exp60_293_IS32569_WW_R1;11/10/2023 11:14;67201.8;;;;;;;;;;;;;;;;;
29:11:02;29:11:02;Exp60;WW_R1;Sorghum;Exp60_156_IS20097;Exp60_156_IS20097;1;Exp60_156_IS20097_WW_R1;11/10/2023 11:14;80659.2;;;;;;;;;;;;;;;;;
29:12:01;29:12:01;Exp60;WW_R1;Sorghum;Exp60_131_IS16545;Exp60_131_IS16545;1;Exp60_131_IS16545_WW_R1;11/10/2023 11:14;119496;;;;;;;;;;;;;;;;;
29:12:02;29:12:02;Exp60;WW_R1;Sorghum;Exp60_241_IS27164;Exp60_241_IS27164;1;Exp60_241_IS27164_WW_R1;11/10/2023 11:14;90131.6;;;;;;;;;;;;;;;;;
30:01:01;30:01:01;Exp60;WW_R1;Sorghum;Exp60_257_IS29569;Exp60_257_IS29569;1;Exp60_257_IS29569_WW_R1;11/10/2023 11:14;92567.7;;;;;;;;;;;;;;;;;
30:01:02;30:01:02;Exp60;WW_R1;Sorghum;Exp60_217_IS23992;Exp60_217_IS23992;1;Exp60_217_IS23992_WW_R1;11/10/2023 11:14;78712.5;;;;;;;;;;;;;;;;;
30:02:01;30:02:01;Exp60;WW_R1;Sorghum;Exp60_207_IS23254;Exp60_207_IS23254;1;Exp60_207_IS23254_WW_R1;11/10/2023 11:14;61994;;;;;;;;;;;;;;;;;
30:02:02;30:02:02;Exp60;WW_R1;Sorghum;Exp60_119_IS14963;Exp60_119_IS14963;1;Exp60_119_IS14963_WW_R1;11/10/2023 11:14;92403.5;;;;;;;;;;;;;;;;;
30:03:01;30:03:01;Exp60;WW_R1;Sorghum;Exp60_42_IS4112;Exp60_42_IS4112;1;Exp60_42_IS4112_WW_R1;11/10/2023 11:14;87709.5;;;;;;;;;;;;;;;;;
30:03:02;30:03:02;Exp60;WW_R1;Sorghum;Exp60_274_IS30503;Exp60_274_IS30503;1;Exp60_274_IS30503_WW_R1;11/10/2023 11:14;123412;;;;;;;;;;;;;;;;;
30:04:01;30:04:01;Exp60;WW_R1;Sorghum;Exp60_49_IS5622;Exp60_49_IS5622;1;Exp60_49_IS5622_WW_R1;11/10/2023 11:14;105796;;;;;;;;;;;;;;;;;
30:04:02;30:04:02;Exp60;WW_R1;Sorghum;Exp60_201_IS23048;Exp60_201_IS23048;1;Exp60_201_IS23048_WW_R1;11/10/2023 11:14;78344.4;;;;;;;;;;;;;;;;;
30:05:01;30:05:01;Exp60;WW_R2;Sorghum;Exp60_109_IS14331;Exp60_109_IS14331;2;Exp60_109_IS14331_WW_R2;11/10/2023 11:14;101765;;;;;;;;;;;;;;;;;
30:05:02;30:05:02;Exp60;WW_R2;Sorghum;Exp60_213_IS23777;Exp60_213_IS23777;2;Exp60_213_IS23777_WW_R2;11/10/2023 11:14;109547;;;;;;;;;;;;;;;;;
30:06:01;30:06:01;Exp60;WW_R2;Sorghum;Exp60_184_IS21991;Exp60_184_IS21991;2;Exp60_184_IS21991_WW_R2;11/10/2023 11:14;100105;;;;;;;;;;;;;;;;;
30:06:02;30:06:02;Exp60;WW_R2;Sorghum;Exp60_8_IS2156;Exp60_8_IS2156;2;Exp60_8_IS2156_WW_R2;11/10/2023 11:14;67250.6;;;;;;;;;;;;;;;;;
30:07:01;30:07:01;Exp60;WW_R2;Sorghum;Exp60_82_IS10801;Exp60_82_IS10801;2;Exp60_82_IS10801_WW_R2;11/10/2023 11:14;73700.5;;;;;;;;;;;;;;;;;
30:07:02;30:07:02;Exp60;WW_R2;Sorghum;Exp60_129_IS16186;Exp60_129_IS16186;2;Exp60_129_IS16186_WW_R2;11/10/2023 11:14;6009.02;;;;;;;;;;;;;;;;;
30:08:01;30:08:01;Exp60;WW_R2;Sorghum;Exp60_295_IS33173;Exp60_295_IS33173;2;Exp60_295_IS33173_WW_R2;11/10/2023 11:14;90718.8;;;;;;;;;;;;;;;;;
30:08:02;30:08:02;Exp60;WW_R2;Sorghum;Exp60_31_IS3511;Exp60_31_IS3511;2;Exp60_31_IS3511_WW_R2;11/10/2023 11:14;71553.2;;;;;;;;;;;;;;;;;
30:09:01;30:09:01;Exp60;WW_R2;Sorghum;Exp60_39_IS3971;Exp60_39_IS3971;2;Exp60_39_IS3971_WW_R2;11/10/2023 11:14;107633;;;;;;;;;;;;;;;;;
30:09:02;30:09:02;Exp60;WW_R2;Sorghum;Exp60_299_IS33353;Exp60_299_IS33353;2;Exp60_299_IS33353_WW_R2;11/10/2023 11:14;72492.3;;;;;;;;;;;;;;;;;
30:10:01;30:10:01;Exp60;WW_R2;Sorghum;Exp60_312_SSM1592;Exp60_312_SSM1592;2;Exp60_312_SSM1592_WW_R2;11/10/2023 11:14;88246.4;;;;;;;;;;;;;;;;;
30:10:02;30:10:02;Exp60;WW_R2;Sorghum;Exp60_285_IS31681;Exp60_285_IS31681;2;Exp60_285_IS31681_WW_R2;11/10/2023 11:14;91311;;;;;;;;;;;;;;;;;
30:11:01;30:11:01;Exp60;WW_R2;Sorghum;Exp60_225_IS24940;Exp60_225_IS24940;2;Exp60_225_IS24940_WW_R2;11/10/2023 11:14;119007;;;;;;;;;;;;;;;;;
30:11:02;30:11:02;Exp60;WW_R2;Sorghum;Exp60_119_IS14963;Exp60_119_IS14963;2;Exp60_119_IS14963_WW_R2;11/10/2023 11:14;87098.5;;;;;;;;;;;;;;;;;
30:12:01;30:12:01;Exp60;WW_R2;Sorghum;Exp60_313_SSM19;Exp60_313_SSM19;2;Exp60_313_SSM19_WW_R2;11/10/2023 11:14;132078;;;;;;;;;;;;;;;;;
30:12:02;30:12:02;Exp60;WW_R2;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;2;Exp60_179_IS21425_WW_R2;11/10/2023 11:14;92690.3;;;;;;;;;;;;;;;;;
32:01:01;32:01:01;Exp60;WW_R2;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;2;Exp60_20_IS2807_WW_R2;11/10/2023 11:15;101002;;;;;;;;;;;;;;;;;
32:01:02;32:01:02;Exp60;WW_R2;Sorghum;Exp60_40_IS4027;Exp60_40_IS4027;2;Exp60_40_IS4027_WW_R2;11/10/2023 11:15;86789.7;;;;;;;;;;;;;;;;;
32:02:01;32:02:01;Exp60;WW_R2;Sorghum;Exp60_307_SSM1102;Exp60_307_SSM1102;2;Exp60_307_SSM1102_WW_R2;11/10/2023 11:15;102911;;;;;;;;;;;;;;;;;
32:02:02;32:02:02;Exp60;WW_R2;Sorghum;Exp60_37_IS3905;Exp60_37_IS3905;2;Exp60_37_IS3905_WW_R2;11/10/2023 11:15;122989;;;;;;;;;;;;;;;;;
32:03:01;32:03:01;Exp60;WW_R2;Sorghum;Exp60_52_IS5910;Exp60_52_IS5910;2;Exp60_52_IS5910_WW_R2;11/10/2023 11:15;100149;;;;;;;;;;;;;;;;;
32:03:02;32:03:02;Exp60;WW_R2;Sorghum;Exp60_180_IS21519;Exp60_180_IS21519;2;Exp60_180_IS21519_WW_R2;11/10/2023 11:15;131635;;;;;;;;;;;;;;;;;
32:04:01;32:04:01;Exp60;WW_R2;Sorghum;Exp60_79_IS9883;Exp60_79_IS9883;2;Exp60_79_IS9883_WW_R2;11/10/2023 11:15;82807.7;;;;;;;;;;;;;;;;;
32:04:02;32:04:02;Exp60;WW_R2;Sorghum;Exp60_185_IS22040;Exp60_185_IS22040;2;Exp60_185_IS22040_WW_R2;11/10/2023 11:15;118298;;;;;;;;;;;;;;;;;
32:05:01;32:05:01;Exp60;WW_R2;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;2;Exp60_96_IS12931_WW_R2;11/10/2023 11:15;123734;;;;;;;;;;;;;;;;;
32:05:02;32:05:02;Exp60;WW_R2;Sorghum;Exp60_61_Phule Chitra;Exp60_61_Phule Chitra;2;Exp60_61_Phule Chitra_WW_R2;11/10/2023 11:15;86158.9;;;;;;;;;;;;;;;;;
32:06:01;32:06:01;Exp60;WW_R2;Sorghum;Exp60_126_IS16044;Exp60_126_IS16044;2;Exp60_126_IS16044_WW_R2;11/10/2023 11:15;111225;;;;;;;;;;;;;;;;;
32:06:02;32:06:02;Exp60;WW_R2;Sorghum;Exp60_281_IS31202;Exp60_281_IS31202;2;Exp60_281_IS31202_WW_R2;11/10/2023 11:15;129751;;;;;;;;;;;;;;;;;
32:07:01;32:07:01;Exp60;WW_R2;Sorghum;Exp60_154_IS20016;Exp60_154_IS20016;2;Exp60_154_IS20016_WW_R2;11/10/2023 11:15;159056;;;;;;;;;;;;;;;;;
32:07:02;32:07:02;Exp60;WW_R2;Sorghum;Exp60_167_IS20724;Exp60_167_IS20724;2;Exp60_167_IS20724_WW_R2;11/10/2023 11:15;100650;;;;;;;;;;;;;;;;;
32:08:01;32:08:01;Exp60;WW_R2;Sorghum;Exp60_18_IS2730;Exp60_18_IS2730;2;Exp60_18_IS2730_WW_R2;11/10/2023 11:15;98362.7;;;;;;;;;;;;;;;;;
32:08:02;32:08:02;Exp60;WW_R2;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;2;Exp60_10_IS2221_WW_R2;11/10/2023 11:15;95611.7;;;;;;;;;;;;;;;;;
32:09:01;32:09:01;Exp60;WW_R2;Sorghum;Exp60_132_IS17593;Exp60_132_IS17593;2;Exp60_132_IS17593_WW_R2;11/10/2023 11:15;123945;;;;;;;;;;;;;;;;;
32:09:02;32:09:02;Exp60;WW_R2;Sorghum;Exp60_183_IS21854;Exp60_183_IS21854;2;Exp60_183_IS21854_WW_R2;11/10/2023 11:15;48748.3;;;;;;;;;;;;;;;;;
32:10:01;32:10:01;Exp60;WW_R2;Sorghum;Exp60_99_IS13827;Exp60_99_IS13827;2;Exp60_99_IS13827_WW_R2;11/10/2023 11:15;121090;;;;;;;;;;;;;;;;;
32:10:02;32:10:02;Exp60;WW_R2;Sorghum;Exp60_102_IS13989;Exp60_102_IS13989;2;Exp60_102_IS13989_WW_R2;11/10/2023 11:15;107991;;;;;;;;;;;;;;;;;
32:11:01;32:11:01;Exp60;WW_R2;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;2;Exp60_145_IS19041_WW_R2;11/10/2023 11:15;51533.6;;;;;;;;;;;;;;;;;
32:11:02;32:11:02;Exp60;WW_R2;Sorghum;Exp60_302_IS41724;Exp60_302_IS41724;2;Exp60_302_IS41724_WW_R2;11/10/2023 11:15;119507;;;;;;;;;;;;;;;;;
32:12:01;32:12:01;Exp60;WW_R2;Sorghum;Exp60_127_IS16125;Exp60_127_IS16125;2;Exp60_127_IS16125_WW_R2;11/10/2023 11:15;128664;;;;;;;;;;;;;;;;;
32:12:02;32:12:02;Exp60;WW_R2;Sorghum;Exp60_274_IS30503;Exp60_274_IS30503;2;Exp60_274_IS30503_WW_R2;11/10/2023 11:15;118477;;;;;;;;;;;;;;;;;
33:01:01;33:01:01;Exp60;WW_R2;Sorghum;Exp60_112_IS14446;Exp60_112_IS14446;2;Exp60_112_IS14446_WW_R2;11/10/2023 11:16;108421;;;;;;;;;;;;;;;;;
33:01:02;33:01:02;Exp60;WW_R2;Sorghum;Exp60_227_IS25055;Exp60_227_IS25055;2;Exp60_227_IS25055_WW_R2;11/10/2023 11:16;90199.9;;;;;;;;;;;;;;;;;
33:02:01;33:02:01;Exp60;WW_R2;Sorghum;Exp60_164_IS20709;Exp60_164_IS20709;2;Exp60_164_IS20709_WW_R2;11/10/2023 11:16;43666;;;;;;;;;;;;;;;;;
33:02:02;33:02:02;Exp60;WW_R2;Sorghum;Exp60_195_IS22506;Exp60_195_IS22506;2;Exp60_195_IS22506_WW_R2;11/10/2023 11:16;78378.4;;;;;;;;;;;;;;;;;
33:03:01;33:03:01;Exp60;WW_R2;Sorghum;Exp60_84_IS10882;Exp60_84_IS10882;2;Exp60_84_IS10882_WW_R2;11/10/2023 11:16;133566;;;;;;;;;;;;;;;;;
33:03:02;33:03:02;Exp60;WW_R2;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;2;Exp60_196_IS22609_WW_R2;11/10/2023 11:16;119837;;;;;;;;;;;;;;;;;
33:04:01;33:04:01;Exp60;WW_R2;Sorghum;Exp60_59_IS6745;Exp60_59_IS6745;2;Exp60_59_IS6745_WW_R2;11/10/2023 11:16;114952;;;;;;;;;;;;;;;;;
33:04:02;33:04:02;Exp60;WW_R2;Sorghum;Exp60_247_IS27855;Exp60_247_IS27855;2;Exp60_247_IS27855_WW_R2;11/10/2023 11:16;136890;;;;;;;;;;;;;;;;;
33:05:01;33:05:01;Exp60;WW_R2;Sorghum;Exp60_9_IS2179;Exp60_9_IS2179;2;Exp60_9_IS2179_WW_R2;11/10/2023 11:16;113922;;;;;;;;;;;;;;;;;
33:05:02;33:05:02;Exp60;WW_R2;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;2;Exp60_73_IS9468_WW_R2;11/10/2023 11:16;121594;;;;;;;;;;;;;;;;;
33:06:01;33:06:01;Exp60;WW_R2;Sorghum;Exp60_298_IS33261;Exp60_298_IS33261;2;Exp60_298_IS33261_WW_R2;11/10/2023 11:16;100299;;;;;;;;;;;;;;;;;
33:06:02;33:06:02;Exp60;WW_R2;Sorghum;Exp60_150_IS19466;Exp60_150_IS19466;2;Exp60_150_IS19466_WW_R2;11/10/2023 11:16;88237.7;;;;;;;;;;;;;;;;;
33:07:01;33:07:01;Exp60;WW_R2;Sorghum;Exp60_23_IS2848;Exp60_23_IS2848;2;Exp60_23_IS2848_WW_R2;11/10/2023 11:16;155685;;;;;;;;;;;;;;;;;
33:07:02;33:07:02;Exp60;WW_R2;Sorghum;Exp60_282_IS31299;Exp60_282_IS31299;2;Exp60_282_IS31299_WW_R2;11/10/2023 11:16;112828;;;;;;;;;;;;;;;;;
33:08:01;33:08:01;Exp60;WW_R2;Sorghum;Exp60_189_IS22287;Exp60_189_IS22287;2;Exp60_189_IS22287_WW_R2;11/10/2023 11:16;114662;;;;;;;;;;;;;;;;;
33:08:02;33:08:02;Exp60;WW_R2;Sorghum;Exp60_29_IS3443;Exp60_29_IS3443;2;Exp60_29_IS3443_WW_R2;11/10/2023 11:16;136714;;;;;;;;;;;;;;;;;
33:09:01;33:09:01;Exp60;WW_R3;Sorghum;Exp60_141_IS18879;Exp60_141_IS18879;3;Exp60_141_IS18879_WW_R3;11/10/2023 11:16;117342;;;;;;;;;;;;;;;;;
33:09:02;33:09:02;Exp60;WW_R3;Sorghum;Exp60_290_IS32092;Exp60_290_IS32092;3;Exp60_290_IS32092_WW_R3;11/10/2023 11:16;120996;;;;;;;;;;;;;;;;;
33:10:01;33:10:01;Exp60;WW_R3;Sorghum;Exp60_209_IS23601;Exp60_209_IS23601;3;Exp60_209_IS23601_WW_R3;11/10/2023 11:16;130949;;;;;;;;;;;;;;;;;
33:10:02;33:10:02;Exp60;WW_R3;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;3;Exp60_182_IS21849_WW_R3;11/10/2023 11:16;83203.3;;;;;;;;;;;;;;;;;
33:11:01;33:11:01;Exp60;WW_R3;Sorghum;Exp60_245_IS27599;Exp60_245_IS27599;3;Exp60_245_IS27599_WW_R3;11/10/2023 11:16;113245;;;;;;;;;;;;;;;;;
33:11:02;33:11:02;Exp60;WW_R3;Sorghum;Exp60_277_IS30898;Exp60_277_IS30898;3;Exp60_277_IS30898_WW_R3;11/10/2023 11:16;127662;;;;;;;;;;;;;;;;;
33:12:01;33:12:01;Exp60;WW_R3;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;3;Exp60_142_IS18919_WW_R3;11/10/2023 11:16;97580.8;;;;;;;;;;;;;;;;;
33:12:02;33:12:02;Exp60;WW_R3;Sorghum;Exp60_263_IS29876;Exp60_263_IS29876;3;Exp60_263_IS29876_WW_R3;11/10/2023 11:16;126389;;;;;;;;;;;;;;;;;
34:01:01;34:01:01;Exp60;WW_R3;Sorghum;Exp60_88_IS11026;Exp60_88_IS11026;3;Exp60_88_IS11026_WW_R3;11/10/2023 11:17;74087.2;;;;;;;;;;;;;;;;;
34:01:02;34:01:02;Exp60;WW_R3;Sorghum;Exp60_311_SSM1370;Exp60_311_SSM1370;3;Exp60_311_SSM1370_WW_R3;11/10/2023 11:17;89415.2;;;;;;;;;;;;;;;;;
34:02:01;34:02:01;Exp60;WW_R3;Sorghum;Exp60_315_SSM215;Exp60_315_SSM215;3;Exp60_315_SSM215_WW_R3;11/10/2023 11:17;88913.6;;;;;;;;;;;;;;;;;
34:02:02;34:02:02;Exp60;WW_R3;Sorghum;Exp60_202_IS23053;Exp60_202_IS23053;3;Exp60_202_IS23053_WW_R3;11/10/2023 11:17;115118;;;;;;;;;;;;;;;;;
34:03:01;34:03:01;Exp60;WW_R3;Sorghum;Exp60_237_IS26788;Exp60_237_IS26788;3;Exp60_237_IS26788_WW_R3;11/10/2023 11:17;129399;;;;;;;;;;;;;;;;;
34:03:02;34:03:02;Exp60;WW_R3;Sorghum;Exp60_104_IS14216;Exp60_104_IS14216;3;Exp60_104_IS14216_WW_R3;11/10/2023 11:17;117586;;;;;;;;;;;;;;;;;
34:04:01;34:04:01;Exp60;WW_R3;Sorghum;Exp60_257_IS29569;Exp60_257_IS29569;3;Exp60_257_IS29569_WW_R3;11/10/2023 11:17;124903;;;;;;;;;;;;;;;;;
34:04:02;34:04:02;Exp60;WW_R3;Sorghum;Exp60_317_SSM275;Exp60_317_SSM275;3;Exp60_317_SSM275_WW_R3;11/10/2023 11:17;79035.1;;;;;;;;;;;;;;;;;
34:05:01;34:05:01;Exp60;WW_R3;Sorghum;Exp60_265_IS29966;Exp60_265_IS29966;3;Exp60_265_IS29966_WW_R3;11/10/2023 11:17;86877.7;;;;;;;;;;;;;;;;;
34:05:02;34:05:02;Exp60;WW_R3;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;3;Exp60_179_IS21425_WW_R3;11/10/2023 11:17;110142;;;;;;;;;;;;;;;;;
34:06:01;34:06:01;Exp60;WW_R3;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;3;Exp60_20_IS2807_WW_R3;11/10/2023 11:17;126184;;;;;;;;;;;;;;;;;
34:06:02;34:06:02;Exp60;WW_R3;Sorghum;Exp60_35_IS3780;Exp60_35_IS3780;3;Exp60_35_IS3780_WW_R3;11/10/2023 11:17;86444.2;;;;;;;;;;;;;;;;;
34:07:01;34:07:01;Exp60;WW_R3;Sorghum;Exp60_191_IS22294;Exp60_191_IS22294;3;Exp60_191_IS22294_WW_R3;11/10/2023 11:17;110913;;;;;;;;;;;;;;;;;
34:07:02;34:07:02;Exp60;WW_R3;Sorghum;Exp60_291_IS32234;Exp60_291_IS32234;3;Exp60_291_IS32234_WW_R3;11/10/2023 11:17;94841.1;;;;;;;;;;;;;;;;;
34:08:01;34:08:01;Exp60;WW_R3;Sorghum;Exp60_278_IS31123;Exp60_278_IS31123;3;Exp60_278_IS31123_WW_R3;11/10/2023 11:17;100148;;;;;;;;;;;;;;;;;
34:08:02;34:08:02;Exp60;WW_R3;Sorghum;Exp60_297_IS33209;Exp60_297_IS33209;3;Exp60_297_IS33209_WW_R3;11/10/2023 11:17;105438;;;;;;;;;;;;;;;;;
34:09:01;34:09:01;Exp60;WW_R3;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;3;Exp60_143_IS18922_WW_R3;11/10/2023 11:17;94941.1;;;;;;;;;;;;;;;;;
34:09:02;34:09:02;Exp60;WW_R3;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;3;Exp60_145_IS19041_WW_R3;11/10/2023 11:17;54713;;;;;;;;;;;;;;;;;
34:10:01;34:10:01;Exp60;WW_R3;Sorghum;Exp60_248_IS28389;Exp60_248_IS28389;3;Exp60_248_IS28389_WW_R3;11/10/2023 11:17;100628;;;;;;;;;;;;;;;;;
34:10:02;34:10:02;Exp60;WW_R3;Sorghum;Exp60_53_IS5972;Exp60_53_IS5972;3;Exp60_53_IS5972_WW_R3;11/10/2023 11:17;74272.6;;;;;;;;;;;;;;;;;
34:11:01;34:11:01;Exp60;WW_R3;Sorghum;Exp60_122_IS15466;Exp60_122_IS15466;3;Exp60_122_IS15466_WW_R3;11/10/2023 11:17;124604;;;;;;;;;;;;;;;;;
34:11:02;34:11:02;Exp60;WW_R3;Sorghum;Exp60_45_IS4776;Exp60_45_IS4776;3;Exp60_45_IS4776_WW_R3;11/10/2023 11:17;92527.7;;;;;;;;;;;;;;;;;
34:12:01;34:12:01;Exp60;WW_R3;Sorghum;Exp60_283_Phule Suchitra;Exp60_283_Phule Suchitra;3;Exp60_283_Phule Suchitra_WW_R3;11/10/2023 11:17;146556;;;;;;;;;;;;;;;;;
34:12:02;34:12:02;Exp60;WW_R3;Sorghum;Exp60_318_SSM276;Exp60_318_SSM276;3;Exp60_318_SSM276_WW_R3;11/10/2023 11:17;117622;;;;;;;;;;;;;;;;;
35:01:01;35:01:01;Exp60;WW_R3;Sorghum;Exp60_138_IS18868;Exp60_138_IS18868;3;Exp60_138_IS18868_WW_R3;11/10/2023 11:18;140335;;;;;;;;;;;;;;;;;
35:01:02;35:01:02;Exp60;WW_R3;Sorghum;Exp60_125_IS15752;Exp60_125_IS15752;3;Exp60_125_IS15752_WW_R3;11/10/2023 11:18;100344;;;;;;;;;;;;;;;;;
35:02:01;35:02:01;Exp60;WW_R3;Sorghum;Exp60_230_IS25442;Exp60_230_IS25442;3;Exp60_230_IS25442_WW_R3;11/10/2023 11:18;116723;;;;;;;;;;;;;;;;;
35:02:02;35:02:02;Exp60;WW_R3;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;3;Exp60_10_IS2221_WW_R3;11/10/2023 11:18;148386;;;;;;;;;;;;;;;;;
35:03:01;35:03:01;Exp60;WW_R3;Sorghum;Exp60_244_IS27587;Exp60_244_IS27587;3;Exp60_244_IS27587_WW_R3;11/10/2023 11:18;140519;;;;;;;;;;;;;;;;;
35:03:02;35:03:02;Exp60;WW_R3;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;3;Exp60_199_IS22986_WW_R3;11/10/2023 11:18;130620;;;;;;;;;;;;;;;;;
35:04:01;35:04:01;Exp60;WW_R3;Sorghum;Exp60_241_IS27164;Exp60_241_IS27164;3;Exp60_241_IS27164_WW_R3;11/10/2023 11:18;103432;;;;;;;;;;;;;;;;;
35:04:02;35:04:02;Exp60;WW_R3;Sorghum;Exp60_193_IS22330;Exp60_193_IS22330;3;Exp60_193_IS22330_WW_R3;11/10/2023 11:18;107393;;;;;;;;;;;;;;;;;
35:05:01;35:05:01;Exp60;WW_R3;Sorghum;Exp60_117_IS14735;Exp60_117_IS14735;3;Exp60_117_IS14735_WW_R3;11/10/2023 11:18;124089;;;;;;;;;;;;;;;;;
